# OSTSEE_KIEL-HOLTENAU2018-01-15T00:01 495.000000
2018-01-15T00:02 495.000000
2018-01-15T00:03 495.000000
2018-01-15T00:04 495.000000
2018-01-15T00:05 495.000000
2018-01-15T00:06 494.000000
2018-01-15T00:07 494.000000
2018-01-15T00:08 494.000000
2018-01-15T00:09 494.000000
2018-01-15T00:10 494.000000
2018-01-15T00:11 494.000000
2018-01-15T00:12 494.000000
2018-01-15T00:13 494.000000
2018-01-15T00:14 494.000000
2018-01-15T00:15 494.000000
2018-01-15T00:16 494.000000
2018-01-15T00:17 493.000000
2018-01-15T00:18 493.000000
2018-01-15T00:19 493.000000
2018-01-15T00:20 493.000000
2018-01-15T00:21 493.000000
2018-01-15T00:22 493.000000
2018-01-15T00:23 493.000000
2018-01-15T00:24 492.000000
2018-01-15T00:25 492.000000
2018-01-15T00:26 492.000000
2018-01-15T00:27 492.000000
2018-01-15T00:28 492.000000
2018-01-15T00:29 492.000000
2018-01-15T00:30 492.000000
2018-01-15T00:31 492.000000
2018-01-15T00:32 492.000000
2018-01-15T00:33 492.000000
2018-01-15T00:34 492.000000
2018-01-15T00:35 492.000000
2018-01-15T00:36 492.000000
2018-01-15T00:37 492.000000
2018-01-15T00:38 492.000000
2018-01-15T00:39 492.000000
2018-01-15T00:40 492.000000
2018-01-15T00:41 492.000000
2018-01-15T00:42 492.000000
2018-01-15T00:43 492.000000
2018-01-15T00:44 492.000000
2018-01-15T00:45 492.000000
2018-01-15T00:46 492.000000
2018-01-15T00:47 492.000000
2018-01-15T00:48 492.000000
2018-01-15T00:49 492.000000
2018-01-15T00:50 492.000000
2018-01-15T00:51 492.000000
2018-01-15T00:52 492.000000
2018-01-15T00:53 492.000000
2018-01-15T00:54 492.000000
2018-01-15T00:55 492.000000
2018-01-15T00:56 492.000000
2018-01-15T00:57 492.000000
2018-01-15T00:58 492.000000
2018-01-15T00:59 492.000000
2018-01-15T01:00 492.000000
2018-01-15T01:01 492.000000
2018-01-15T01:02 492.000000
2018-01-15T01:03 492.000000
2018-01-15T01:04 492.000000
2018-01-15T01:05 492.000000
2018-01-15T01:06 492.000000
2018-01-15T01:07 492.000000
2018-01-15T01:08 492.000000
2018-01-15T01:09 492.000000
2018-01-15T01:10 492.000000
2018-01-15T01:11 492.000000
2018-01-15T01:12 492.000000
2018-01-15T01:13 492.000000
2018-01-15T01:14 492.000000
2018-01-15T01:15 492.000000
2018-01-15T01:16 492.000000
2018-01-15T01:17 493.000000
2018-01-15T01:18 493.000000
2018-01-15T01:19 493.000000
2018-01-15T01:20 493.000000
2018-01-15T01:21 493.000000
2018-01-15T01:22 493.000000
2018-01-15T01:23 493.000000
2018-01-15T01:24 493.000000
2018-01-15T01:25 493.000000
2018-01-15T01:26 493.000000
2018-01-15T01:27 493.000000
2018-01-15T01:28 493.000000
2018-01-15T01:29 493.000000
2018-01-15T01:30 493.000000
2018-01-15T01:31 493.000000
2018-01-15T01:32 493.000000
2018-01-15T01:33 493.000000
2018-01-15T01:34 493.000000
2018-01-15T01:35 493.000000
2018-01-15T01:36 493.000000
2018-01-15T01:37 493.000000
2018-01-15T01:38 493.000000
2018-01-15T01:39 492.000000
2018-01-15T01:40 492.000000
2018-01-15T01:41 492.000000
2018-01-15T01:42 492.000000
2018-01-15T01:43 492.000000
2018-01-15T01:44 492.000000
2018-01-15T01:45 492.000000
2018-01-15T01:46 492.000000
2018-01-15T01:47 492.000000
2018-01-15T01:48 492.000000
2018-01-15T01:49 492.000000
2018-01-15T01:50 492.000000
2018-01-15T01:51 492.000000
2018-01-15T01:52 491.000000
2018-01-15T01:53 491.000000
2018-01-15T01:54 491.000000
2018-01-15T01:55 491.000000
2018-01-15T01:56 491.000000
2018-01-15T01:57 491.000000
2018-01-15T01:58 491.000000
2018-01-15T01:59 491.000000
2018-01-15T02:00 491.000000
2018-01-15T02:01 491.000000
2018-01-15T02:02 491.000000
2018-01-15T02:03 491.000000
2018-01-15T02:04 491.000000
2018-01-15T02:05 491.000000
2018-01-15T02:06 491.000000
2018-01-15T02:07 491.000000
2018-01-15T02:08 491.000000
2018-01-15T02:09 491.000000
2018-01-15T02:10 491.000000
2018-01-15T02:11 491.000000
2018-01-15T02:12 491.000000
2018-01-15T02:13 491.000000
2018-01-15T02:14 491.000000
2018-01-15T02:15 491.000000
2018-01-15T02:16 491.000000
2018-01-15T02:17 491.000000
2018-01-15T02:18 491.000000
2018-01-15T02:19 491.000000
2018-01-15T02:20 491.000000
2018-01-15T02:21 491.000000
2018-01-15T02:22 491.000000
2018-01-15T02:23 491.000000
2018-01-15T02:24 491.000000
2018-01-15T02:25 491.000000
2018-01-15T02:26 491.000000
2018-01-15T02:27 491.000000
2018-01-15T02:28 491.000000
2018-01-15T02:29 491.000000
2018-01-15T02:30 491.000000
2018-01-15T02:31 491.000000
2018-01-15T02:32 491.000000
2018-01-15T02:33 491.000000
2018-01-15T02:34 491.000000
2018-01-15T02:35 491.000000
2018-01-15T02:36 491.000000
2018-01-15T02:37 491.000000
2018-01-15T02:38 491.000000
2018-01-15T02:39 491.000000
2018-01-15T02:40 491.000000
2018-01-15T02:41 491.000000
2018-01-15T02:42 491.000000
2018-01-15T02:43 491.000000
2018-01-15T02:44 492.000000
2018-01-15T02:45 492.000000
2018-01-15T02:46 492.000000
2018-01-15T02:47 492.000000
2018-01-15T02:48 492.000000
2018-01-15T02:49 492.000000
2018-01-15T02:50 492.000000
2018-01-15T02:51 492.000000
2018-01-15T02:52 492.000000
2018-01-15T02:53 492.000000
2018-01-15T02:54 492.000000
2018-01-15T02:55 492.000000
2018-01-15T02:56 492.000000
2018-01-15T02:57 492.000000
2018-01-15T02:58 492.000000
2018-01-15T02:59 492.000000
2018-01-15T03:00 492.000000
2018-01-15T03:01 492.000000
2018-01-15T03:02 492.000000
2018-01-15T03:03 492.000000
2018-01-15T03:04 491.000000
2018-01-15T03:05 492.000000
2018-01-15T03:06 492.000000
2018-01-15T03:07 491.000000
2018-01-15T03:08 491.000000
2018-01-15T03:09 491.000000
2018-01-15T03:10 491.000000
2018-01-15T03:11 491.000000
2018-01-15T03:12 491.000000
2018-01-15T03:13 491.000000
2018-01-15T03:14 491.000000
2018-01-15T03:15 490.000000
2018-01-15T03:16 490.000000
2018-01-15T03:17 490.000000
2018-01-15T03:18 490.000000
2018-01-15T03:19 490.000000
2018-01-15T03:20 490.000000
2018-01-15T03:21 490.000000
2018-01-15T03:22 490.000000
2018-01-15T03:23 490.000000
2018-01-15T03:24 490.000000
2018-01-15T03:25 490.000000
2018-01-15T03:26 490.000000
2018-01-15T03:27 490.000000
2018-01-15T03:28 490.000000
2018-01-15T03:29 490.000000
2018-01-15T03:30 490.000000
2018-01-15T03:31 490.000000
2018-01-15T03:32 490.000000
2018-01-15T03:33 489.000000
2018-01-15T03:34 489.000000
2018-01-15T03:35 489.000000
2018-01-15T03:36 489.000000
2018-01-15T03:37 489.000000
2018-01-15T03:38 489.000000
2018-01-15T03:39 489.000000
2018-01-15T03:40 489.000000
2018-01-15T03:41 489.000000
2018-01-15T03:42 489.000000
2018-01-15T03:43 489.000000
2018-01-15T03:44 489.000000
2018-01-15T03:45 489.000000
2018-01-15T03:46 489.000000
2018-01-15T03:47 489.000000
2018-01-15T03:48 489.000000
2018-01-15T03:49 490.000000
2018-01-15T03:50 490.000000
2018-01-15T03:51 490.000000
2018-01-15T03:52 490.000000
2018-01-15T03:53 490.000000
2018-01-15T03:54 490.000000
2018-01-15T03:55 490.000000
2018-01-15T03:56 490.000000
2018-01-15T03:57 490.000000
2018-01-15T03:58 490.000000
2018-01-15T03:59 490.000000
2018-01-15T04:00 490.000000
2018-01-15T04:01 490.000000
2018-01-15T04:02 490.000000
2018-01-15T04:03 490.000000
2018-01-15T04:04 490.000000
2018-01-15T04:05 490.000000
2018-01-15T04:06 490.000000
2018-01-15T04:07 490.000000
2018-01-15T04:08 490.000000
2018-01-15T04:09 490.000000
2018-01-15T04:10 490.000000
2018-01-15T04:11 490.000000
2018-01-15T04:12 490.000000
2018-01-15T04:13 490.000000
2018-01-15T04:14 490.000000
2018-01-15T04:15 490.000000
2018-01-15T04:16 490.000000
2018-01-15T04:17 490.000000
2018-01-15T04:18 490.000000
2018-01-15T04:19 490.000000
2018-01-15T04:20 490.000000
2018-01-15T04:21 490.000000
2018-01-15T04:22 490.000000
2018-01-15T04:23 490.000000
2018-01-15T04:24 490.000000
2018-01-15T04:25 490.000000
2018-01-15T04:26 490.000000
2018-01-15T04:27 490.000000
2018-01-15T04:28 490.000000
2018-01-15T04:29 490.000000
2018-01-15T04:30 490.000000
2018-01-15T04:31 490.000000
2018-01-15T04:32 490.000000
2018-01-15T04:33 490.000000
2018-01-15T04:34 490.000000
