# OSTSEE_FLENSBURG
time-stamp sea-level-in-m
2018-01-16T03:38 466.000000
2018-01-16T03:39 466.000000
2018-01-16T03:40 465.000000
2018-01-16T03:41 465.000000
2018-01-16T03:42 464.000000
2018-01-16T03:43 464.000000
2018-01-16T03:44 463.000000
2018-01-16T03:45 463.000000
2018-01-16T03:46 463.000000
2018-01-16T03:47 463.000000
2018-01-16T03:48 463.000000
2018-01-16T03:49 463.000000
2018-01-16T03:50 463.000000
2018-01-16T03:51 463.000000
2018-01-16T03:52 463.000000
2018-01-16T03:53 463.000000
2018-01-16T03:54 463.000000
2018-01-16T03:55 463.000000
2018-01-16T03:56 463.000000
2018-01-16T03:57 463.000000
2018-01-16T03:58 462.000000
2018-01-16T03:59 462.000000
2018-01-16T04:00 462.000000
2018-01-16T04:01 462.000000
2018-01-16T04:02 462.000000
2018-01-16T04:03 462.000000
2018-01-16T04:04 462.000000
2018-01-16T04:05 462.000000
2018-01-16T04:06 462.000000
2018-01-16T04:07 461.000000
2018-01-16T04:08 461.000000
2018-01-16T04:09 461.000000
2018-01-16T04:10 460.000000
2018-01-16T04:11 460.000000
2018-01-16T04:12 460.000000
2018-01-16T04:13 460.000000
2018-01-16T04:14 459.000000
2018-01-16T04:15 459.000000
2018-01-16T04:16 459.000000
2018-01-16T04:17 459.000000
2018-01-16T04:18 459.000000
2018-01-16T04:19 459.000000
2018-01-16T04:20 459.000000
2018-01-16T04:21 458.000000
2018-01-16T04:22 458.000000
2018-01-16T04:23 458.000000
2018-01-16T04:24 458.000000
2018-01-16T04:25 458.000000
2018-01-16T04:26 458.000000
2018-01-16T04:27 458.000000
2018-01-16T04:28 458.000000
2018-01-16T04:29 458.000000
2018-01-16T04:30 457.000000
2018-01-16T04:31 457.000000
2018-01-16T04:32 457.000000
2018-01-16T04:33 457.000000
2018-01-16T04:34 457.000000
2018-01-16T04:35 457.000000
2018-01-16T04:36 456.000000
2018-01-16T04:37 456.000000
2018-01-16T04:38 456.000000
2018-01-16T04:39 456.000000
2018-01-16T04:40 456.000000
2018-01-16T04:41 456.000000
2018-01-16T04:42 456.000000
2018-01-16T04:43 456.000000
2018-01-16T04:44 456.000000
2018-01-16T04:45 456.000000
2018-01-16T04:46 456.000000
2018-01-16T04:47 455.000000
2018-01-16T04:48 455.000000
2018-01-16T04:49 454.000000
2018-01-16T04:50 453.000000
2018-01-16T04:51 453.000000
2018-01-16T04:52 453.000000
2018-01-16T04:53 453.000000
2018-01-16T04:54 453.000000
2018-01-16T04:55 453.000000
2018-01-16T04:56 453.000000
2018-01-16T04:57 453.000000
2018-01-16T04:58 453.000000
2018-01-16T04:59 453.000000
2018-01-16T05:00 454.000000
2018-01-16T05:01 454.000000
2018-01-16T05:02 454.000000
2018-01-16T05:03 454.000000
2018-01-16T05:04 454.000000
2018-01-16T05:05 454.000000
2018-01-16T05:06 454.000000
2018-01-16T05:07 454.000000
2018-01-16T05:08 454.000000
2018-01-16T05:09 454.000000
2018-01-16T05:10 454.000000
2018-01-16T05:11 454.000000
2018-01-16T05:12 454.000000
2018-01-16T05:13 454.000000
2018-01-16T05:14 455.000000
2018-01-16T05:15 455.000000
2018-01-16T05:16 455.000000
2018-01-16T05:17 455.000000
2018-01-16T05:18 455.000000
2018-01-16T05:19 455.000000
2018-01-16T05:20 455.000000
2018-01-16T05:21 455.000000
2018-01-16T05:22 455.000000
2018-01-16T05:23 455.000000
2018-01-16T05:24 455.000000
2018-01-16T05:25 455.000000
2018-01-16T05:26 455.000000
2018-01-16T05:27 455.000000
2018-01-16T05:28 456.000000
2018-01-16T05:29 456.000000
2018-01-16T05:30 456.000000
2018-01-16T05:31 456.000000
2018-01-16T05:32 457.000000
2018-01-16T05:33 457.000000
2018-01-16T05:34 457.000000
2018-01-16T05:35 457.000000
2018-01-16T05:36 457.000000
2018-01-16T05:37 457.000000
2018-01-16T05:38 457.000000
2018-01-16T05:39 457.000000
2018-01-16T05:40 457.000000
2018-01-16T05:41 457.000000
2018-01-16T05:42 457.000000
2018-01-16T05:43 457.000000
2018-01-16T05:44 458.000000
2018-01-16T05:45 458.000000
2018-01-16T05:46 458.000000
2018-01-16T05:47 459.000000
2018-01-16T05:48 459.000000
2018-01-16T05:49 459.000000
2018-01-16T05:50 459.000000
2018-01-16T05:51 459.000000
2018-01-16T05:52 459.000000
2018-01-16T05:53 459.000000
2018-01-16T05:54 459.000000
2018-01-16T05:55 459.000000
2018-01-16T05:56 459.000000
2018-01-16T05:57 459.000000
2018-01-16T05:58 459.000000
2018-01-16T05:59 459.000000
2018-01-16T06:00 459.000000
2018-01-16T06:01 459.000000
2018-01-16T06:02 460.000000
2018-01-16T06:03 460.000000
2018-01-16T06:04 460.000000
2018-01-16T06:05 460.000000
2018-01-16T06:06 460.000000
2018-01-16T06:07 460.000000
2018-01-16T06:08 460.000000
2018-01-16T06:09 460.000000
2018-01-16T06:10 460.000000
2018-01-16T06:11 460.000000
2018-01-16T06:12 460.000000
2018-01-16T06:13 460.000000
2018-01-16T06:14 460.000000
2018-01-16T06:15 460.000000
2018-01-16T06:16 460.000000
2018-01-16T06:17 460.000000
2018-01-16T06:18 460.000000
2018-01-16T06:19 460.000000
2018-01-16T06:20 460.000000
2018-01-16T06:21 460.000000
2018-01-16T06:22 460.000000
2018-01-16T06:23 460.000000
2018-01-16T06:24 460.000000
2018-01-16T06:25 460.000000
2018-01-16T06:26 460.000000
2018-01-16T06:27 460.000000
2018-01-16T06:28 460.000000
2018-01-16T06:29 460.000000
2018-01-16T06:30 460.000000
2018-01-16T06:31 460.000000
2018-01-16T06:32 459.000000
2018-01-16T06:33 459.000000
2018-01-16T06:34 459.000000
2018-01-16T06:35 459.000000
2018-01-16T06:36 459.000000
2018-01-16T06:37 459.000000
2018-01-16T06:38 459.000000
2018-01-16T06:39 459.000000
2018-01-16T06:40 459.000000
2018-01-16T06:41 459.000000
2018-01-16T06:42 459.000000
2018-01-16T06:43 459.000000
2018-01-16T06:44 459.000000
2018-01-16T06:45 459.000000
2018-01-16T06:46 459.000000
2018-01-16T06:47 459.000000
2018-01-16T06:48 458.000000
2018-01-16T06:49 458.000000
2018-01-16T06:50 458.000000
2018-01-16T06:51 458.000000
2018-01-16T06:52 458.000000
2018-01-16T06:53 458.000000
2018-01-16T06:54 458.000000
2018-01-16T06:55 458.000000
2018-01-16T06:56 458.000000
2018-01-16T06:57 458.000000
2018-01-16T06:58 458.000000
2018-01-16T06:59 457.000000
2018-01-16T07:00 457.000000
2018-01-16T07:01 457.000000
2018-01-16T07:02 456.000000
2018-01-16T07:03 456.000000
2018-01-16T07:04 455.000000
2018-01-16T07:05 455.000000
2018-01-16T07:06 455.000000
2018-01-16T07:07 455.000000
2018-01-16T07:08 455.000000
2018-01-16T07:09 455.000000
2018-01-16T07:10 455.000000
2018-01-16T07:11 455.000000
2018-01-16T07:12 455.000000
2018-01-16T07:13 455.000000
2018-01-16T07:14 455.000000
2018-01-16T07:15 455.000000
2018-01-16T07:16 454.000000
2018-01-16T07:17 454.000000
2018-01-16T07:18 454.000000
2018-01-16T07:19 453.000000
2018-01-16T07:20 453.000000
2018-01-16T07:21 453.000000
2018-01-16T07:22 453.000000
2018-01-16T07:23 452.000000
2018-01-16T07:24 452.000000
2018-01-16T07:25 452.000000
2018-01-16T07:26 451.000000
2018-01-16T07:27 451.000000
2018-01-16T07:28 451.000000
2018-01-16T07:29 451.000000
2018-01-16T07:30 451.000000
2018-01-16T07:31 451.000000
2018-01-16T07:32 450.000000
2018-01-16T07:33 450.000000
2018-01-16T07:34 449.000000
2018-01-16T07:35 449.000000
2018-01-16T07:36 449.000000
2018-01-16T07:37 448.000000
2018-01-16T07:38 448.000000
2018-01-16T07:39 448.000000
2018-01-16T07:40 448.000000
2018-01-16T07:41 447.000000
2018-01-16T07:42 447.000000
2018-01-16T07:43 447.000000
2018-01-16T07:44 447.000000
2018-01-16T07:45 446.000000
2018-01-16T07:46 446.000000
2018-01-16T07:47 446.000000
2018-01-16T07:48 446.000000
2018-01-16T07:49 446.000000
2018-01-16T07:50 446.000000
2018-01-16T07:51 446.000000
2018-01-16T07:52 446.000000
2018-01-16T07:53 446.000000
2018-01-16T07:54 446.000000
2018-01-16T07:55 446.000000
2018-01-16T07:56 446.000000
2018-01-16T07:57 446.000000
2018-01-16T07:58 446.000000
2018-01-16T07:59 446.000000
2018-01-16T08:00 445.000000
2018-01-16T08:01 445.000000
2018-01-16T08:02 445.000000
2018-01-16T08:03 444.000000
2018-01-16T08:04 444.000000
2018-01-16T08:05 444.000000
2018-01-16T08:06 444.000000
2018-01-16T08:07 444.000000
2018-01-16T08:08 444.000000
2018-01-16T08:09 444.000000
2018-01-16T08:10 444.000000
2018-01-16T08:11 444.000000
2018-01-16T08:12 444.000000
2018-01-16T08:13 444.000000
2018-01-16T08:14 444.000000
2018-01-16T08:15 444.000000
2018-01-16T08:16 444.000000
2018-01-16T08:17 444.000000
2018-01-16T08:18 444.000000
2018-01-16T08:19 444.000000
2018-01-16T08:20 444.000000
2018-01-16T08:21 443.000000
2018-01-16T08:22 443.000000
2018-01-16T08:23 443.000000
2018-01-16T08:24 443.000000
2018-01-16T08:25 443.000000
2018-01-16T08:26 443.000000
2018-01-16T08:27 443.000000
2018-01-16T08:28 443.000000
2018-01-16T08:29 443.000000
2018-01-16T08:30 443.000000
2018-01-16T08:31 443.000000
2018-01-16T08:32 443.000000
2018-01-16T08:33 443.000000
2018-01-16T08:34 443.000000
2018-01-16T08:35 443.000000
2018-01-16T08:36 443.000000
2018-01-16T08:37 443.000000
2018-01-16T08:38 443.000000
2018-01-16T08:39 443.000000
2018-01-16T08:40 443.000000
2018-01-16T08:41 442.000000
2018-01-16T08:42 442.000000
2018-01-16T08:43 442.000000
2018-01-16T08:44 442.000000
2018-01-16T08:45 442.000000
2018-01-16T08:46 442.000000
2018-01-16T08:47 442.000000
2018-01-16T08:48 442.000000
2018-01-16T08:49 442.000000
2018-01-16T08:50 442.000000
2018-01-16T08:51 442.000000
2018-01-16T08:52 442.000000
2018-01-16T08:53 442.000000
2018-01-16T08:54 442.000000
2018-01-16T08:55 442.000000
2018-01-16T08:56 442.000000
2018-01-16T08:57 442.000000
2018-01-16T08:58 442.000000
2018-01-16T08:59 442.000000
2018-01-16T09:00 442.000000
2018-01-16T09:01 442.000000
2018-01-16T09:02 442.000000
2018-01-16T09:03 442.000000
2018-01-16T09:04 442.000000
2018-01-16T09:05 442.000000
2018-01-16T09:06 442.000000
2018-01-16T09:07 442.000000
2018-01-16T09:08 442.000000
2018-01-16T09:09 442.000000
2018-01-16T09:10 442.000000
2018-01-16T09:11 442.000000
2018-01-16T09:12 442.000000
2018-01-16T09:13 442.000000
2018-01-16T09:14 442.000000
2018-01-16T09:15 442.000000
2018-01-16T09:16 442.000000
2018-01-16T09:17 442.000000
2018-01-16T09:18 442.000000
2018-01-16T09:19 442.000000
2018-01-16T09:20 442.000000
2018-01-16T09:21 442.000000
2018-01-16T09:22 442.000000
2018-01-16T09:23 442.000000
2018-01-16T09:24 442.000000
2018-01-16T09:25 442.000000
2018-01-16T09:26 442.000000
2018-01-16T09:27 442.000000
2018-01-16T09:28 442.000000
2018-01-16T09:29 442.000000
2018-01-16T09:30 442.000000
2018-01-16T09:31 442.000000
2018-01-16T09:32 442.000000
2018-01-16T09:33 442.000000
2018-01-16T09:34 442.000000
2018-01-16T09:35 442.000000
2018-01-16T09:36 442.000000
2018-01-16T09:37 442.000000
2018-01-16T09:38 442.000000
2018-01-16T09:39 442.000000
2018-01-16T09:40 442.000000
2018-01-16T09:41 442.000000
2018-01-16T09:42 442.000000
2018-01-16T09:43 442.000000
2018-01-16T09:44 442.000000
2018-01-16T09:45 442.000000
2018-01-16T09:46 442.000000
2018-01-16T09:47 442.000000
2018-01-16T09:48 442.000000
2018-01-16T09:49 442.000000
2018-01-16T09:50 442.000000
2018-01-16T09:51 442.000000
2018-01-16T09:52 442.000000
2018-01-16T09:53 442.000000
2018-01-16T09:54 442.000000
2018-01-16T09:55 442.000000
2018-01-16T09:56 442.000000
2018-01-16T09:57 442.000000
2018-01-16T09:58 442.000000
2018-01-16T09:59 442.000000
2018-01-16T10:00 442.000000
2018-01-16T10:01 442.000000
2018-01-16T10:02 442.000000
2018-01-16T10:03 442.000000
2018-01-16T10:04 442.000000
2018-01-16T10:05 442.000000
2018-01-16T10:06 442.000000
2018-01-16T10:07 442.000000
2018-01-16T10:08 442.000000
2018-01-16T10:09 442.000000
2018-01-16T10:10 442.000000
2018-01-16T10:11 442.000000
2018-01-16T10:12 442.000000
2018-01-16T10:13 442.000000
2018-01-16T10:14 442.000000
2018-01-16T10:15 442.000000
2018-01-16T10:16 442.000000
2018-01-16T10:17 442.000000
2018-01-16T10:18 442.000000
2018-01-16T10:19 442.000000
2018-01-16T10:20 443.000000
2018-01-16T10:21 443.000000
2018-01-16T10:22 443.000000
2018-01-16T10:23 443.000000
2018-01-16T10:24 443.000000
2018-01-16T10:25 444.000000
2018-01-16T10:26 444.000000
2018-01-16T10:27 444.000000
2018-01-16T10:28 444.000000
2018-01-16T10:29 444.000000
2018-01-16T10:30 444.000000
2018-01-16T10:31 444.000000
2018-01-16T10:32 444.000000
2018-01-16T10:33 444.000000
2018-01-16T10:34 444.000000
2018-01-16T10:35 445.000000
2018-01-16T10:36 445.000000
2018-01-16T10:37 445.000000
2018-01-16T10:38 445.000000
2018-01-16T10:39 446.000000
2018-01-16T10:40 446.000000
2018-01-16T10:41 446.000000
2018-01-16T10:42 447.000000
2018-01-16T10:43 447.000000
2018-01-16T10:44 447.000000
2018-01-16T10:45 447.000000
2018-01-16T10:46 447.000000
2018-01-16T10:47 447.000000
2018-01-16T10:48 447.000000
2018-01-16T10:49 447.000000
2018-01-16T10:50 447.000000
2018-01-16T10:51 447.000000
2018-01-16T10:52 447.000000
2018-01-16T10:53 448.000000
2018-01-16T10:54 448.000000
2018-01-16T10:55 448.000000
2018-01-16T10:56 448.000000
2018-01-16T10:57 449.000000
2018-01-16T10:58 449.000000
2018-01-16T10:59 450.000000
2018-01-16T11:00 450.000000
2018-01-16T11:01 451.000000
2018-01-16T11:02 451.000000
2018-01-16T11:03 452.000000
2018-01-16T11:04 452.000000
2018-01-16T11:05 453.000000
2018-01-16T11:06 453.000000
2018-01-16T11:07 454.000000
2018-01-16T11:08 454.000000
2018-01-16T11:09 454.000000
2018-01-16T11:10 454.000000
2018-01-16T11:11 454.000000
2018-01-16T11:12 455.000000
2018-01-16T11:13 455.000000
2018-01-16T11:14 455.000000
2018-01-16T11:15 455.000000
2018-01-16T11:16 456.000000
2018-01-16T11:17 456.000000
2018-01-16T11:18 456.000000
2018-01-16T11:19 456.000000
2018-01-16T11:20 456.000000
2018-01-16T11:21 456.000000
2018-01-16T11:22 457.000000
2018-01-16T11:23 457.000000
2018-01-16T11:24 457.000000
2018-01-16T11:25 457.000000
2018-01-16T11:26 457.000000
2018-01-16T11:27 457.000000
2018-01-16T11:28 457.000000
2018-01-16T11:29 457.000000
2018-01-16T11:30 457.000000
2018-01-16T11:31 457.000000
2018-01-16T11:32 457.000000
2018-01-16T11:33 457.000000
2018-01-16T11:34 457.000000
2018-01-16T11:35 458.000000
2018-01-16T11:36 458.000000
2018-01-16T11:37 458.000000
2018-01-16T11:38 458.000000
2018-01-16T11:39 458.000000
2018-01-16T11:40 459.000000
2018-01-16T11:41 459.000000
2018-01-16T11:42 459.000000
2018-01-16T11:43 459.000000
2018-01-16T11:44 460.000000
2018-01-16T11:45 460.000000
2018-01-16T11:46 460.000000
2018-01-16T11:47 461.000000
2018-01-16T11:48 461.000000
2018-01-16T11:49 461.000000
2018-01-16T11:50 461.000000
2018-01-16T11:51 462.000000
2018-01-16T11:52 462.000000
2018-01-16T11:53 462.000000
2018-01-16T11:54 462.000000
2018-01-16T11:55 462.000000
2018-01-16T11:56 462.000000
2018-01-16T11:57 462.000000
2018-01-16T11:58 462.000000
2018-01-16T11:59 462.000000
2018-01-16T12:00 462.000000
2018-01-16T12:01 462.000000
2018-01-16T12:02 462.000000
2018-01-16T12:03 462.000000
2018-01-16T12:04 462.000000
2018-01-16T12:05 462.000000
2018-01-16T12:06 462.000000
2018-01-16T12:07 462.000000
2018-01-16T12:08 462.000000
2018-01-16T12:09 462.000000
2018-01-16T12:10 462.000000
2018-01-16T12:11 462.000000
2018-01-16T12:12 461.000000
2018-01-16T12:13 461.000000
2018-01-16T12:14 461.000000
2018-01-16T12:15 461.000000
2018-01-16T12:16 461.000000
2018-01-16T12:17 461.000000
2018-01-16T12:18 461.000000
2018-01-16T12:19 461.000000
2018-01-16T12:20 461.000000
2018-01-16T12:21 461.000000
2018-01-16T12:22 461.000000
2018-01-16T12:23 461.000000
2018-01-16T12:24 461.000000
2018-01-16T12:25 461.000000
2018-01-16T12:26 461.000000
2018-01-16T12:27 461.000000
2018-01-16T12:28 461.000000
2018-01-16T12:29 461.000000
2018-01-16T12:30 461.000000
2018-01-16T12:31 461.000000
2018-01-16T12:32 461.000000
2018-01-16T12:33 461.000000
2018-01-16T12:34 460.000000
2018-01-16T12:35 460.000000
2018-01-16T12:36 460.000000
2018-01-16T12:37 460.000000
2018-01-16T12:38 459.000000
2018-01-16T12:39 459.000000
2018-01-16T12:40 458.000000
2018-01-16T12:41 458.000000
2018-01-16T12:42 458.000000
2018-01-16T12:43 457.000000
2018-01-16T12:44 457.000000
2018-01-16T12:45 457.000000
2018-01-16T12:46 457.000000
2018-01-16T12:47 457.000000
2018-01-16T12:48 456.000000
2018-01-16T12:49 456.000000
2018-01-16T12:50 456.000000
2018-01-16T12:51 455.000000
2018-01-16T12:52 455.000000
2018-01-16T12:53 455.000000
2018-01-16T12:54 454.000000
2018-01-16T12:55 454.000000
2018-01-16T12:56 454.000000
2018-01-16T12:57 454.000000
2018-01-16T12:58 454.000000
2018-01-16T12:59 454.000000
2018-01-16T13:00 454.000000
2018-01-16T13:01 453.000000
2018-01-16T13:02 453.000000
2018-01-16T13:03 453.000000
2018-01-16T13:04 453.000000
2018-01-16T13:05 453.000000
2018-01-16T13:06 453.000000
2018-01-16T13:07 453.000000
2018-01-16T13:08 453.000000
2018-01-16T13:09 453.000000
2018-01-16T13:10 453.000000
2018-01-16T13:11 453.000000
2018-01-16T13:12 453.000000
2018-01-16T13:13 453.000000
2018-01-16T13:14 453.000000
2018-01-16T13:15 452.000000
2018-01-16T13:16 452.000000
2018-01-16T13:17 452.000000
2018-01-16T13:18 452.000000
2018-01-16T13:19 452.000000
2018-01-16T13:20 452.000000
2018-01-16T13:21 452.000000
2018-01-16T13:22 451.000000
2018-01-16T13:23 451.000000
2018-01-16T13:24 451.000000
2018-01-16T13:25 451.000000
2018-01-16T13:26 451.000000
2018-01-16T13:27 451.000000
2018-01-16T13:28 451.000000
2018-01-16T13:29 451.000000
2018-01-16T13:30 451.000000
2018-01-16T13:31 451.000000
2018-01-16T13:32 451.000000
2018-01-16T13:33 451.000000
2018-01-16T13:34 451.000000
2018-01-16T13:35 451.000000
2018-01-16T13:36 451.000000
2018-01-16T13:37 451.000000
2018-01-16T13:38 451.000000
2018-01-16T13:39 451.000000
2018-01-16T13:40 451.000000
2018-01-16T13:41 451.000000
2018-01-16T13:42 451.000000
2018-01-16T13:43 451.000000
2018-01-16T13:44 451.000000
2018-01-16T13:45 451.000000
2018-01-16T13:46 451.000000
2018-01-16T13:47 451.000000
2018-01-16T13:48 451.000000
2018-01-16T13:49 451.000000
2018-01-16T13:50 451.000000
2018-01-16T13:51 451.000000
2018-01-16T13:52 452.000000
2018-01-16T13:53 453.000000
2018-01-16T13:54 453.000000
2018-01-16T13:55 453.000000
2018-01-16T13:56 453.000000
2018-01-16T13:57 453.000000
2018-01-16T13:58 453.000000
2018-01-16T13:59 453.000000
2018-01-16T14:00 453.000000
2018-01-16T14:01 453.000000
2018-01-16T14:02 454.000000
2018-01-16T14:03 454.000000
2018-01-16T14:04 454.000000
2018-01-16T14:05 454.000000
2018-01-16T14:06 454.000000
2018-01-16T14:07 454.000000
2018-01-16T14:08 454.000000
2018-01-16T14:09 454.000000
2018-01-16T14:10 454.000000
2018-01-16T14:11 454.000000
2018-01-16T14:12 454.000000
2018-01-16T14:13 454.000000
2018-01-16T14:14 454.000000
2018-01-16T14:15 454.000000
2018-01-16T14:16 454.000000
2018-01-16T14:17 454.000000
2018-01-16T14:18 454.000000
2018-01-16T14:19 455.000000
2018-01-16T14:20 455.000000
2018-01-16T14:21 456.000000
2018-01-16T14:22 456.000000
2018-01-16T14:23 457.000000
2018-01-16T14:24 457.000000
2018-01-16T14:25 458.000000
2018-01-16T14:26 458.000000
2018-01-16T14:27 458.000000
2018-01-16T14:28 459.000000
2018-01-16T14:29 459.000000
2018-01-16T14:30 459.000000
2018-01-16T14:31 459.000000
